x,y,z,row,col
-270.61,45.65,-69.94,12,5
-241.36,47.43,-70.15,12,6
-212.11,58.72,-70.36,12,7
-182.86,58.75,-70.57,12,8
-153.61,64.22,-70.79,12,9
-124.37,76.31,-71.00,12,10
-95.12,86.96,-71.21,12,11
-65.87,85.59,-71.43,12,12
-36.62,85.26,-71.64,12,13
-7.38,84.74,-71.85,12,14
21.87,68.99,-72.07,12,15
51.12,58.56,-72.28,12,16
80.37,48.84,-72.49,12,17
109.61,48.84,-72.71,12,18
138.86,40.89,-72.92,12,19
168.11,31.12,-73.13,12,20
197.36,20.78,-73.35,12,21
226.60,13.20,-73.56,12,22
255.85,8.27,-73.77,12,23
285.10,8.80,-73.99,12,24
314.35,8.42,-74.20,12,25
343.59,8.01,-74.41,12,26
372.84,7.58,-74.63,12,27
402.09,7.13,-74.84,12,28
-416.63,40.27,-39.05,13,0
-387.38,42.51,-39.27,13,1
-358.13,44.59,-39.48,13,2
-328.88,45.81,-39.69,13,3
-299.64,46.06,-39.91,13,4
-270.39,46.77,-40.12,13,5
-241.14,47.28,-40.33,13,6
-211.89,54.77,-40.54,13,7
-182.65,57.22,-40.76,13,8
-153.40,62.99,-40.97,13,9
-124.15,71.02,-41.18,13,10
-94.90,80.27,-41.40,13,11
-65.65,87.90,-41.61,13,12
-36.41,84.68,-41.82,13,13
-7.16,83.28,-42.04,13,14
22.09,76.42,-42.25,13,15
51.34,64.36,-42.46,13,16
80.58,54.17,-42.68,13,17
109.83,54.17,-42.89,13,18
139.08,44.22,-43.10,13,19
168.33,35.43,-43.32,13,20
197.57,24.43,-43.53,13,21
226.82,16.62,-43.74,13,22
256.07,10.57,-43.96,13,23
285.32,10.05,-44.17,13,24
314.56,9.48,-44.38,13,25
343.81,9.02,-44.60,13,26
373.06,8.24,-44.81,13,27
402.31,7.58,-45.02,13,28
-416.41,40.16,-9.24,14,0
-387.16,42.11,-9.45,14,1
-357.91,43.67,-9.66,14,2
-328.67,45.34,-9.88,14,3
-299.42,46.55,-10.09,14,4
-270.17,47.50,-10.30,14,5
-240.92,47.54,-10.52,14,6
-211.68,54.70,-10.73,14,7
-182.43,53.71,-10.94,14,8
-153.18,58.64,-11.15,14,9
-123.93,65.31,-11.37,14,10
-94.69,76.01,-11.58,14,11
-65.44,86.44,-11.79,14,12
-36.19,84.82,-12.01,14,13
-6.94,86.34,-12.22,14,14
22.31,83.06,-12.43,14,15
51.55,69.48,-12.65,14,16
80.80,56.96,-12.86,14,17
110.05,56.96,-13.07,14,18
139.30,48.07,-13.29,14,19
168.54,36.06,-13.50,14,20
197.79,26.27,-13.71,14,21
227.04,17.95,-13.93,14,22
256.29,15.53,-14.14,14,23
285.53,11.99,-14.35,14,24
314.78,12.69,-14.57,14,25
344.03,10.25,-14.78,14,26
373.28,9.00,-14.99,14,27
402.53,8.47,-15.21,14,28
-416.19,39.32,20.58,15,0
-386.94,41.57,20.37,15,1
-357.70,43.78,20.15,15,2
-328.45,45.33,19.94,15,3
-299.20,47.24,19.73,15,4
-269.95,48.58,19.51,15,5
-240.71,50.08,19.30,15,6
-211.46,52.20,19.09,15,7
-182.21,53.31,18.88,15,8
-152.96,57.94,18.66,15,9
-123.72,63.60,18.45,15,10
-94.47,72.16,18.24,15,11
-65.22,81.09,18.02,15,12
-35.97,85.80,17.81,15,13
-6.72,86.30,17.60,15,14
22.52,82.19,17.38,15,15
51.77,69.89,17.17,15,16
81.02,55.14,16.96,15,17
110.27,55.14,16.74,15,18
139.51,46.15,16.53,15,19
168.76,36.33,16.32,15,20
198.01,26.85,16.10,15,21
227.26,19.06,15.89,15,22
256.50,17.64,15.68,15,23
285.75,15.82,15.46,15,24
315.00,14.55,15.25,15,25
344.25,11.99,15.04,15,26
373.50,11.54,14.82,15,27
402.74,9.82,14.61,15,28
-415.98,39.32,50.39,16,0
-386.73,41.40,50.18,16,1
-357.48,42.11,49.97,16,2
-328.23,44.43,49.76,16,3
-298.98,47.22,49.54,16,4
-269.74,49.69,49.33,16,5
-240.49,51.63,49.12,16,6
-211.24,52.04,48.90,16,7
-181.99,52.55,48.69,16,8
-152.75,56.05,48.48,16,9
-123.50,62.21,48.27,16,10
-94.25,70.36,48.05,16,11
-65.00,80.07,47.84,16,12
-35.76,88.15,47.63,16,13
-6.51,87.98,47.41,16,14
22.74,78.97,47.20,16,15
51.99,65.27,46.99,16,16
81.24,54.49,46.77,16,17
110.48,54.49,46.56,16,18
139.73,44.62,46.35,16,19
168.98,35.96,46.13,16,20
198.23,27.10,45.92,16,21
227.47,23.08,45.71,16,22
256.72,17.33,45.49,16,23
285.97,16.54,45.28,16,24
315.22,16.38,45.07,16,25
344.47,14.76,44.85,16,26
373.71,13.45,44.64,16,27
402.96,12.56,44.43,16,28
-415.76,39.86,80.21,17,0
-386.51,40.47,80.00,17,1
-357.26,43.81,79.79,17,2
-328.02,45.30,79.57,17,3
-298.77,48.14,79.36,17,4
-269.52,49.81,79.15,17,5
-240.27,51.01,78.93,17,6
-211.02,52.20,78.72,17,7
-181.78,51.84,78.51,17,8
-152.53,54.38,78.30,17,9
-123.28,59.68,78.08,17,10
-94.03,65.44,77.87,17,11
-64.79,71.58,77.66,17,12
-35.54,80.50,77.44,17,13
-6.29,80.24,77.23,17,14
22.96,76.24,77.02,17,15
52.21,63.96,76.80,17,16
81.45,47.08,76.59,17,17
110.70,47.08,76.38,17,18
139.95,42.70,76.16,17,19
169.20,36.27,75.95,17,20
198.44,27.73,75.74,17,21
227.69,24.73,75.52,17,22
256.94,19.06,75.31,17,23
286.19,17.19,75.10,17,24
315.44,17.02,74.88,17,25
344.68,16.72,74.67,17,26
373.93,15.32,74.46,17,27
403.18,14.96,74.24,17,28
-415.54,39.52,110.03,18,0
-386.29,41.14,109.81,18,1
-357.05,42.01,109.60,18,2
-327.80,44.39,109.39,18,3
-298.55,45.76,109.18,18,4
-269.30,46.47,108.96,18,5
-240.06,49.94,108.75,18,6
-210.81,52.38,108.54,18,7
-181.56,51.20,108.33,18,8
-152.31,51.34,108.11,18,9
-123.06,55.17,107.90,18,10
-93.82,62.42,107.69,18,11
-64.57,68.97,107.47,18,12
-35.32,75.38,107.26,18,13
-6.07,77.12,107.05,18,14
23.17,72.19,106.83,18,15
52.42,59.06,106.62,18,16
81.67,47.21,106.41,18,17
110.92,47.21,106.19,18,18
140.17,43.86,105.98,18,19
169.41,36.88,105.77,18,20
198.66,33.50,105.55,18,21
227.91,24.35,105.34,18,22
257.16,21.52,105.13,18,23
286.41,18.95,104.91,18,24
315.65,16.97,104.70,18,25
344.90,17.10,104.49,18,26
374.15,16.34,104.27,18,27
403.40,14.83,104.06,18,28
-415.33,38.71,139.84,19,0
-386.08,40.61,139.63,19,1
-356.83,42.01,139.42,19,2
-327.58,43.25,139.21,19,3
-298.33,42.94,138.99,19,4
-269.09,46.81,138.78,19,5
-239.84,50.29,138.57,19,6
-210.59,51.69,138.35,19,7
-181.34,51.17,138.14,19,8
-152.09,51.93,137.93,19,9
-122.85,53.28,137.72,19,10
-93.60,60.25,137.50,19,11
-64.35,64.99,137.29,19,12
-35.10,70.41,137.08,19,13
-5.86,71.78,136.86,19,14
23.39,69.09,136.65,19,15
52.64,57.64,136.44,19,16
81.89,51.62,136.22,19,17
111.14,51.62,136.01,19,18
140.38,46.56,135.80,19,19
169.63,39.48,135.58,19,20
198.88,34.81,135.37,19,21
228.13,31.10,135.16,19,22
257.37,25.93,134.94,19,23
286.62,23.43,134.73,19,24
315.87,18.98,134.52,19,25
345.12,18.14,134.30,19,26
374.37,17.89,134.09,19,27
403.61,16.85,133.88,19,28
-415.11,39.65,169.66,20,0
-385.86,39.81,169.45,20,1
-356.61,41.26,169.24,20,2
-327.36,42.44,169.02,20,3
-298.12,42.64,168.81,20,4
-268.87,44.38,168.60,20,5
-239.62,47.55,168.38,20,6
-210.37,49.77,168.17,20,7
-181.13,50.84,167.96,20,8
-151.88,51.82,167.75,20,9
-122.63,52.36,167.53,20,10
-93.38,57.97,167.32,20,11
-64.13,61.48,167.11,20,12
-34.89,64.14,166.89,20,13
-5.64,67.54,166.68,20,14
23.61,62.05,166.47,20,15
52.86,60.98,166.25,20,16
82.11,54.64,166.04,20,17
111.35,54.64,165.83,20,18
140.60,48.38,165.61,20,19
169.85,40.07,165.40,20,20
199.10,38.26,165.19,20,21
228.34,34.97,164.97,20,22
257.59,31.51,164.76,20,23
286.84,26.01,164.55,20,24
316.09,20.35,164.33,20,25
345.34,18.74,164.12,20,26
374.58,18.91,163.91,20,27
403.83,18.15,163.69,20,28
-414.89,39.41,199.48,21,0
-385.64,38.80,199.26,21,1
-356.40,40.82,199.05,21,2
-327.15,42.81,198.84,21,3
-297.90,42.61,198.63,21,4
-268.65,42.80,198.41,21,5
-239.40,45.38,198.20,21,6
-210.16,46.81,197.99,21,7
-180.91,49.82,197.77,21,8
-151.66,52.09,197.56,21,9
-122.41,54.99,197.35,21,10
-93.16,58.58,197.14,21,11
-63.92,60.49,196.92,21,12
-34.67,61.30,196.71,21,13
-5.42,62.64,196.50,21,14
23.83,61.58,196.28,21,15
53.07,60.36,196.07,21,16
82.32,56.88,195.86,21,17
111.57,56.88,195.64,21,18
140.82,54.58,195.43,21,19
170.07,46.60,195.22,21,20
199.31,38.79,195.00,21,21
228.56,36.93,194.79,21,22
257.81,32.91,194.58,21,23
287.06,26.18,194.36,21,24
316.31,23.34,194.15,21,25
345.55,19.67,193.94,21,26
374.80,19.07,193.72,21,27
404.05,19.50,193.51,21,28
-414.67,37.76,229.29,22,0
-385.43,39.46,229.08,22,1
-356.18,41.11,228.87,22,2
-326.93,42.31,228.66,22,3
-297.68,43.13,228.44,22,4
-268.44,43.95,228.23,22,5
-239.19,45.25,228.02,22,6
-209.94,45.75,227.80,22,7
-180.69,49.39,227.59,22,8
-151.44,52.15,227.38,22,9
-122.20,54.28,227.17,22,10
-92.95,55.18,226.95,22,11
-63.70,60.16,226.74,22,12
-34.45,61.12,226.53,22,13
-5.20,60.96,226.31,22,14
24.04,60.68,226.10,22,15
53.29,61.43,225.89,22,16
82.54,61.70,225.67,22,17
111.79,61.70,225.46,22,18
141.04,62.46,225.25,22,19
170.28,55.34,225.03,22,20
199.53,45.89,224.82,22,21
228.78,37.32,224.61,22,22
258.03,34.18,224.39,22,23
287.28,29.37,224.18,22,24
316.52,23.76,223.97,22,25
345.77,22.65,223.75,22,26
375.02,21.05,223.54,22,27
404.27,20.43,223.33,22,28
-414.46,38.54,259.11,23,0
-385.21,40.34,258.90,23,1
-355.96,41.69,258.68,23,2
-326.71,42.68,258.47,23,3
-297.47,42.28,258.26,23,4
-268.22,44.35,258.05,23,5
-238.97,45.80,257.83,23,6
-209.72,48.46,257.62,23,7
-180.47,50.43,257.41,23,8
-151.23,52.01,257.19,23,9
-121.98,52.88,256.98,23,10
-92.73,55.14,256.77,23,11
-63.48,58.80,256.56,23,12
-34.23,60.26,256.34,23,13
-4.99,60.79,256.13,23,14
24.26,61.24,255.92,23,15
53.51,62.02,255.70,23,16
82.76,65.79,255.49,23,17
112.01,65.79,255.28,23,18
141.25,68.72,255.06,23,19
170.50,63.35,254.85,23,20
199.75,53.56,254.64,23,21
229.00,40.27,254.42,23,22
258.25,36.72,254.21,23,23
287.49,30.56,254.00,23,24
316.74,27.72,253.78,23,25
345.99,21.67,253.57,23,26
375.24,21.27,253.36,23,27
404.49,19.98,253.14,23,28
-414.24,37.36,288.93,24,0
-384.99,38.76,288.71,24,1
-355.75,40.09,288.50,24,2
-326.50,41.22,288.29,24,3
-297.25,43.02,288.08,24,4
-268.00,43.45,287.86,24,5
-238.75,45.00,287.65,24,6
-209.51,47.84,287.44,24,7
-180.26,49.98,287.22,24,8
-151.01,52.03,287.01,24,9
-121.76,53.42,286.80,24,10
-92.51,53.98,286.59,24,11
-63.27,56.17,286.37,24,12
-34.02,58.33,286.16,24,13
-4.77,61.16,285.95,24,14
24.48,61.75,285.73,24,15
53.73,63.23,285.52,24,16
82.97,69.72,285.31,24,17
112.22,69.72,285.09,24,18
141.47,65.74,284.88,24,19
170.72,62.30,284.67,24,20
199.97,53.76,284.45,24,21
229.21,43.70,284.24,24,22
258.46,37.47,284.03,24,23
287.71,31.99,283.81,24,24
316.96,28.91,283.60,24,25
346.21,26.65,283.39,24,26
375.45,21.54,283.17,24,27
404.70,21.57,282.96,24,28
-414.02,36.31,318.74,25,0
-384.78,36.55,318.53,25,1
-355.53,38.07,318.32,25,2
-326.28,39.24,318.10,25,3
-297.03,39.68,317.89,25,4
-267.78,42.70,317.68,25,5
-238.54,44.23,317.47,25,6
-209.29,46.24,317.25,25,7
-180.04,48.35,317.04,25,8
-150.79,51.34,316.83,25,9
-121.54,51.32,316.61,25,10
-92.30,53.27,316.40,25,11
-63.05,55.52,316.19,25,12
-33.80,56.84,315.98,25,13
-4.55,60.26,315.76,25,14
24.70,61.81,315.55,25,15
53.94,63.91,315.34,25,16
83.19,67.27,315.12,25,17
112.44,67.27,314.91,25,18
141.69,70.90,314.70,25,19
170.94,66.13,314.48,25,20
200.18,60.14,314.27,25,21
229.43,47.38,314.06,25,22
258.68,41.18,313.84,25,23
287.93,30.68,313.63,25,24
317.18,29.11,313.42,25,25
346.42,28.50,313.20,25,26
375.67,25.67,312.99,25,27
404.92,23.18,312.78,25,28
-413.81,35.57,348.56,26,0
-384.56,35.21,348.35,26,1
-355.31,37.41,348.13,26,2
-326.06,39.52,347.92,26,3
-296.82,39.96,347.71,26,4
-267.57,41.58,347.50,26,5
-238.32,42.80,347.28,26,6
-209.07,45.61,347.07,26,7
-179.82,45.86,346.86,26,8
-150.58,50.63,346.64,26,9
-121.33,53.19,346.43,26,10
-92.08,54.82,346.22,26,11
-62.83,53.42,346.01,26,12
-33.58,55.48,345.79,26,13
-4.34,59.59,345.58,26,14
24.91,59.19,345.37,26,15
54.16,63.55,345.15,26,16
83.41,70.72,344.94,26,17
112.66,70.72,344.73,26,18
141.91,75.10,344.51,26,19
171.15,72.05,344.30,26,20
200.40,64.30,344.09,26,21
229.65,52.61,343.87,26,22
258.90,43.10,343.66,26,23
288.15,35.80,343.45,26,24
317.39,31.05,343.23,26,25
346.64,29.42,343.02,26,26
375.89,27.54,342.81,26,27
405.14,25.63,342.59,26,28
-413.59,34.21,378.38,27,0
-384.34,34.78,378.16,27,1
-355.09,37.51,377.95,27,2
-325.85,39.40,377.74,27,3
-296.60,39.36,377.53,27,4
-267.35,40.28,377.31,27,5
-238.10,42.26,377.10,27,6
-208.85,43.99,376.89,27,7
-179.61,47.40,376.67,27,8
-150.36,49.09,376.46,27,9
-121.11,50.48,376.25,27,10
-91.86,52.35,376.03,27,11
-62.61,54.09,375.82,27,12
-33.37,57.09,375.61,27,13
-4.12,58.68,375.40,27,14
25.13,60.93,375.18,27,15
54.38,63.37,374.97,27,16
83.63,74.64,374.76,27,17
112.87,74.64,374.54,27,18
142.12,75.12,374.33,27,19
171.37,69.66,374.12,27,20
200.62,66.99,373.90,27,21
229.87,58.16,373.69,27,22
259.12,50.46,373.48,27,23
288.36,42.08,373.26,27,24
317.61,35.21,373.05,27,25
346.86,31.47,372.84,27,26
376.11,28.52,372.62,27,27
405.36,27.45,372.41,27,28
-413.37,33.20,408.19,28,0
-384.13,34.93,407.98,28,1
-354.88,35.33,407.77,28,2
-325.63,38.69,407.55,28,3
-296.38,39.17,407.34,28,4
-267.13,40.35,407.13,28,5
-237.89,41.26,406.92,28,6
