x,y,z
-644.66,12.00,-907.38
-615.42,12.00,-907.38
-586.19,11.00,-907.38
-556.95,9.00,-907.38
-527.71,9.00,-907.38
-498.48,10.00,-907.38
-469.24,10.00,-907.38
-440.00,10.00,-907.38
-410.77,9.00,-907.38
-381.53,8.00,-907.38
-352.29,8.00,-907.38
-323.06,8.00,-907.38
-293.82,9.00,-907.38
-264.58,9.00,-907.38
-235.35,9.00,-907.38
-206.11,9.00,-907.38
-176.87,9.00,-907.38
-147.64,10.00,-907.38
-118.40,12.00,-907.38
-89.16,16.00,-907.38
-59.93,20.00,-907.38
-30.69,17.00,-907.38
-1.45,12.00,-907.38
27.78,11.00,-907.38
57.02,10.00,-907.38
86.26,13.00,-907.38
115.49,14.00,-907.38
144.73,14.00,-907.38
173.97,14.00,-907.38
203.20,15.00,-907.38
232.44,16.00,-907.38
261.68,17.00,-907.38
290.91,17.00,-907.38
320.15,17.00,-907.38
349.39,19.00,-907.38
378.62,19.00,-907.38
407.86,16.00,-907.38
437.10,14.00,-907.38
466.33,14.00,-907.38
495.57,14.00,-907.38
524.81,14.00,-907.38
554.04,13.00,-907.38
583.28,11.00,-907.38
612.52,10.00,-907.38
641.75,11.00,-907.38
670.99,11.00,-907.38
700.23,11.00,-907.38
729.46,11.00,-907.38
758.70,12.00,-907.38
787.94,12.00,-907.38
817.17,11.00,-907.38
846.41,10.00,-907.38
875.65,10.00,-907.38
904.88,9.00,-907.38
934.12,9.00,-907.38
963.36,10.00,-907.38
992.59,12.00,-907.38
-1024.74,13.00,-877.38
-995.50,11.00,-877.38
-966.26,11.00,-877.38
-937.03,13.00,-877.38
-907.79,15.00,-877.38
-878.55,16.00,-877.38
-849.32,14.00,-877.38
-820.08,12.00,-877.38
-790.84,12.00,-877.38
-761.61,15.00,-877.38
-732.37,15.00,-877.38
-703.13,13.00,-877.38
-673.90,11.00,-877.38
-644.66,11.00,-877.38
-615.42,11.00,-877.38
-586.19,11.00,-877.38
-556.95,10.00,-877.38
-527.71,10.00,-877.38
-498.48,10.00,-877.38
-469.24,10.00,-877.38
-440.00,10.00,-877.38
-410.77,9.00,-877.38
-381.53,8.00,-877.38
-352.29,8.00,-877.38
-323.06,9.00,-877.38
-293.82,9.00,-877.38
-264.58,9.00,-877.38
-235.35,9.00,-877.38
-206.11,9.00,-877.38
-176.87,10.00,-877.38
-147.64,10.00,-877.38
-118.40,11.00,-877.38
-89.16,14.00,-877.38
-59.93,16.00,-877.38
-30.69,14.00,-877.38
-1.45,10.00,-877.38
27.78,10.00,-877.38
57.02,11.00,-877.38
86.26,12.00,-877.38
115.49,12.00,-877.38
144.73,13.00,-877.38
173.97,14.00,-877.38
203.20,15.00,-877.38
232.44,16.00,-877.38
261.68,16.00,-877.38
290.91,16.00,-877.38
320.15,17.00,-877.38
349.39,19.00,-877.38
378.62,19.00,-877.38
407.86,17.00,-877.38
437.10,15.00,-877.38
466.33,13.00,-877.38
495.57,13.00,-877.38
524.81,12.00,-877.38
554.04,11.00,-877.38
583.28,11.00,-877.38
612.52,12.00,-877.38
641.75,13.00,-877.38
670.99,12.00,-877.38
700.23,11.00,-877.38
729.46,11.00,-877.38
758.70,11.00,-877.38
787.94,12.00,-877.38
817.17,11.00,-877.38
846.41,11.00,-877.38
875.65,10.00,-877.38
904.88,9.00,-877.38
934.12,9.00,-877.38
963.36,11.00,-877.38
992.59,12.00,-877.38
-1024.74,13.00,-847.38
-995.50,11.00,-847.38
-966.26,11.00,-847.38
-937.03,13.00,-847.38
-907.79,15.00,-847.38
-878.55,16.00,-847.38
-849.32,14.00,-847.38
-820.08,12.00,-847.38
-790.84,12.00,-847.38
-761.61,15.00,-847.38
-732.37,15.00,-847.38
-703.13,13.00,-847.38
-673.90,11.00,-847.38
-644.66,11.00,-847.38
-615.42,11.00,-847.38
-586.19,11.00,-847.38
-556.95,10.00,-847.38
-527.71,10.00,-847.38
-498.48,10.00,-847.38
-469.24,10.00,-847.38
-440.00,10.00,-847.38
-410.77,9.00,-847.38
-381.53,8.00,-847.38
-352.29,8.00,-847.38
-323.06,9.00,-847.38
