x,y,z
-451.82,43.00,-853.53
-422.58,43.00,-853.53
-393.34,44.00,-853.53
-364.09,46.00,-853.53
-334.85,47.00,-853.53
-305.60,47.00,-853.53
-276.36,46.00,-853.53
-247.12,47.00,-853.53
-217.87,47.00,-853.53
-188.63,48.00,-853.53
-159.39,49.00,-853.53
-130.14,51.00,-853.53
-100.90,51.00,-853.53
-71.65,51.00,-853.53
-42.41,51.00,-853.53
-13.17,51.00,-853.53
16.08,52.00,-853.53
45.32,53.00,-853.53
74.57,54.00,-853.53
103.81,54.00,-853.53
133.05,54.00,-853.53
162.30,54.00,-853.53
191.54,54.00,-853.53
220.79,55.00,-853.53
250.03,54.00,-853.53
279.27,54.00,-853.53
308.52,54.00,-853.53
337.76,54.00,-853.53
367.00,55.00,-853.53
396.25,56.00,-853.53
425.49,59.00,-853.53
454.74,60.00,-853.53
483.98,61.00,-853.53
513.22,60.00,-853.53
542.47,60.00,-853.53
571.71,59.00,-853.53
600.96,58.00,-853.53
630.20,59.00,-853.53
659.44,60.00,-853.53
688.69,60.00,-853.53
717.93,59.00,-853.53
747.18,60.00,-853.53
776.42,62.00,-853.53
805.66,64.00,-853.53
834.91,66.00,-853.53
864.15,65.00,-853.53
893.39,63.00,-853.53
922.64,64.00,-853.53
951.88,66.00,-853.53
981.13,67.00,-853.53
-1007.46,31.00,-823.53
-978.21,31.00,-823.53
-948.97,32.00,-823.53
-919.73,32.00,-823.53
-890.48,32.00,-823.53
-861.24,33.00,-823.53
-831.99,35.00,-823.53
-802.75,37.00,-823.53
-773.51,37.00,-823.53
-744.26,36.00,-823.53
-715.02,36.00,-823.53
-685.77,36.00,-823.53
-656.53,38.00,-823.53
-627.29,39.00,-823.53
-598.04,41.00,-823.53
-568.80,42.00,-823.53
-539.56,42.00,-823.53
-510.31,41.00,-823.53
-481.07,41.00,-823.53
-451.82,41.00,-823.53
-422.58,41.00,-823.53
-393.34,43.00,-823.53
-364.09,45.00,-823.53
-334.85,47.00,-823.53
-305.60,46.00,-823.53
-276.36,45.00,-823.53
-247.12,45.00,-823.53
-217.87,47.00,-823.53
-188.63,49.00,-823.53
-159.39,50.00,-823.53
-130.14,52.00,-823.53
-100.90,51.00,-823.53
-71.65,50.00,-823.53
-42.41,50.00,-823.53
-13.17,51.00,-823.53
16.08,51.00,-823.53
45.32,53.00,-823.53
74.57,54.00,-823.53
103.81,55.00,-823.53
133.05,56.00,-823.53
162.30,55.00,-823.53
191.54,54.00,-823.53
220.79,55.00,-823.53
250.03,55.00,-823.53
279.27,53.00,-823.53
308.52,52.00,-823.53
337.76,53.00,-823.53
367.00,55.00,-823.53
396.25,56.00,-823.53
425.49,58.00,-823.53
454.74,59.00,-823.53
483.98,60.00,-823.53
513.22,60.00,-823.53
542.47,60.00,-823.53
571.71,60.00,-823.53
600.96,60.00,-823.53
630.20,61.00,-823.53
659.44,61.00,-823.53
688.69,61.00,-823.53
717.93,60.00,-823.53
747.18,60.00,-823.53
776.42,62.00,-823.53
805.66,64.00,-823.53
834.91,66.00,-823.53
864.15,65.00,-823.53
893.39,64.00,-823.53
922.64,65.00,-823.53
951.88,68.00,-823.53
981.13,68.00,-823.53
-1007.46,32.00,-793.53
-978.21,31.00,-793.53
-948.97,32.00,-793.53
-919.73,32.00,-793.53
-890.48,32.00,-793.53
-861.24,34.00,-793.53
-831.99,36.00,-793.53
-802.75,37.00,-793.53
-773.51,38.00,-793.53
-744.26,36.00,-793.53
-715.02,36.00,-793.53
-685.77,36.00,-793.53
-656.53,35.00,-793.53
-627.29,35.00,-793.53
-598.04,37.00,-793.53
-568.80,40.00,-793.53
-539.56,41.00,-793.53
-510.31,41.00,-793.53
-481.07,39.00,-793.53
-451.82,39.00,-793.53
-422.58,39.00,-793.53
-393.34,42.00,-793.53
-364.09,43.00,-793.53
-334.85,45.00,-793.53
-305.60,45.00,-793.53
-276.36,43.00,-793.53
-247.12,45.00,-793.53
-217.87,47.00,-793.53
-188.63,50.00,-793.53
-159.39,50.00,-793.53
-130.14,51.00,-793.53
-100.90,50.00,-793.53
-71.65,48.00,-793.53
-42.41,49.00,-793.53
-13.17,52.00,-793.53
16.08,53.00,-793.53
45.32,53.00,-793.53
74.57,55.00,-793.53
103.81,56.00,-793.53
133.05,56.00,-793.53
162.30,55.00,-793.53
191.54,54.00,-793.53
220.79,54.00,-793.53
250.03,55.00,-793.53
279.27,54.00,-793.53
308.52,53.00,-793.53
337.76,52.00,-793.53
367.00,54.00,-793.53
396.25,57.00,-793.53
425.49,58.00,-793.53
454.74,59.00,-793.53
483.98,60.00,-793.53
513.22,60.00,-793.53
542.47,60.00,-793.53
571.71,61.00,-793.53
600.96,61.00,-793.53
630.20,61.00,-793.53
659.44,61.00,-793.53
688.69,61.00,-793.53
